1	1	1
2	1.98602746326186	0.993013731630932
3	2.99019661016949	0.996732203389831
4	3.86151044493863	0.965377611234656
5	4.57952445228948	0.915904890457896
6	5.05639308929575	0.842732181549291
7	4.44476468809836	0.634966384014051
8	4.74895019058079	0.593618773822598
9	4.96939856231832	0.552155395813146
10	5.05494429927108	0.505494429927108
11	5.08129655124742	0.461936050113401
12	5.06734376166869	0.422278646805724
13	4.45043817826817	0.342341398328321
14	4.68652973616262	0.334752124011615
15	4.84834560844234	0.323223040562823
16	5.01297417099991	0.313310885687495
